p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
7c#83qs;1;True;1;P = T1?;STb_1;0;Same;None;60;60;60;f;v;1;f;v;1342.121900000052
7c#83qs;2;True;1;P = T2?;STb_8;0;Same;None;180;180;180;f;v;0;j;v;1239.179799999988
7c#83qs;3;True;1;P = T1?;ST1_high_2;1;Same;high;112;82;112;f;v;1;f;v;817.3169000000371
7c#83qs;4;True;1;P = T1?;DT2_low_4;2;Different;low;112;70;60;f;v;0;f;v;2171.1589999999887
7c#83qs;5;True;1;P = T1?;DT1_high_6;1;Different;high;132;96;154;f;v;0;f;b;1914.551500000016
7c#83qs;6;True;1;P = T1?;ST1_high_5;1;Same;high;96;132;96;f;v;1;f;v;2121.847799999955
7c#83qs;7;True;1;P = T2?;STb_7;0;Same;None;154;154;154;f;v;1;f;v;446.1148000000321
7c#83qs;8;True;1;P = T2?;ST1_high_6;1;Same;high;132;96;132;f;v;1;j;v;2212.5473999999485
7c#83qs;9;True;1;P = T2?;ST1_low_2;1;Same;low;132;82;132;f;v;1;j;b;845.2514999999039
7c#83qs;10;True;1;P = T2?;DT1_low_6;1;Different;low;154;96;180;f;v;0;f;b;1727.6736000000028
7c#83qs;11;True;1;P = T2?;ST2_high_5;2;Same;high;96;132;132;f;v;1;f;b;1599.8492999999598
7c#83qs;12;True;1;P = T1?;ST2_low_1;2;Same;low;82;132;132;f;v;1;j;b;4043.1540000000723
7c#83qs;13;True;1;P = T1?;ST2_low_5;2;Same;low;96;154;154;f;v;0;f;b;788.769299999899
7c#83qs;14;True;1;P = T1?;STb_7;0;Same;None;154;154;154;f;v;0;j;b;2689.9644999999737
7c#83qs;15;True;1;P = T2?;ST2_low_2;2;Same;low;132;82;82;f;v;1;f;b;931.4335999999912
7c#83qs;16;True;1;P = T2?;DT2_high_6;2;Different;high;132;96;82;f;v;1;j;b;1348.7497999999505
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
7c#83qs;1;False;1;P = T2?;STb_7;0;Same;None;154;154;154;f;v;0;j;v;1559.3269999999393
7c#83qs;2;False;1;P = T1?;DT2_low_3;2;Different;low;70;112;132;f;v;1;j;b;1418.8621000000694
7c#83qs;3;False;1;P = T2?;STb_4;0;Same;None;96;96;96;f;v;1;f;b;230.80980000008822
7c#83qs;4;False;1;P = T1?;ST1_high_4;1;Same;high;96;70;96;f;v;1;f;b;3571.660799999904
