p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
u237f!x;1;True;1;P = T1?;ST2_high_1;2;Same;high;82;112;112;f;v;1;j;v;3992.0482000006814
u237f!x;2;True;1;P = T2?;ST1_high_6;1;Same;high;132;96;132;f;v;1;j;v;2325.5245999998806
u237f!x;3;True;1;P = T2?;DT1_low_5;1;Different;low;96;154;82;f;v;1;j;v;1254.6168999997462
u237f!x;4;True;1;P = T1?;DT2_high_2;2;Different;high;112;82;70;f;v;1;j;b;1699.3862999997873
u237f!x;5;True;1;P = T1?;ST1_low_6;1;Same;low;154;96;154;f;v;1;f;v;489.13030000039726
u237f!x;6;True;1;P = T2?;STb_5;0;Same;None;112;112;112;f;v;1;f;b;2136.0329999997703
u237f!x;7;True;1;P = T2?;ST2_low_6;2;Same;low;154;96;96;f;v;1;f;v;1830.5264999999054
u237f!x;8;True;1;P = T1?;ST2_low_6;2;Same;low;154;96;96;f;v;1;j;v;5117.530200000147
u237f!x;9;True;1;P = T1?;ST1_high_6;1;Same;high;132;96;132;f;v;0;j;v;1368.4613999994326
u237f!x;10;True;1;P = T2?;DT2_low_1;2;Different;low;82;132;154;f;v;0;f;v;2523.513699999967
u237f!x;11;True;1;P = T1?;DT2_low_6;2;Different;low;154;96;82;f;v;1;j;b;1692.2659000001659
u237f!x;12;True;1;P = T2?;ST1_high_6;1;Same;high;132;96;132;f;v;1;j;v;878.3455000002505
u237f!x;13;True;1;P = T1?;STb_1;0;Same;None;60;60;60;f;v;0;j;v;1368.8406000001123
u237f!x;14;True;1;P = T1?;STb_4;0;Same;None;96;96;96;f;v;1;f;b;1998.6674000001585
u237f!x;15;True;1;P = T2?;STb_2;0;Same;None;70;70;70;f;v;1;f;b;1066.904200000863
u237f!x;16;True;1;P = T2?;ST2_high_1;2;Same;high;82;112;112;f;v;1;f;b;2099.7142000005624
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
