p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
1d5#s4v;1;True;1;P != T1?;DT1_low_1;1;Different;low;82;132;70;f;v;0;j;v;7095.9490000004735
1d5#s4v;2;True;1;P != T1?;STb_7;0;Same;None;154;154;154;f;v;1;j;v;6763.291599998411
1d5#s4v;3;True;1;P != T2?;STb_5;0;Same;None;112;112;112;f;v;1;j;v;2144.774700000198
1d5#s4v;4;True;1;P != T1?;STb_3;0;Same;None;82;82;82;f;v;1;j;v;3582.558100000824
1d5#s4v;5;True;1;P != T1?;ST2_high_1;2;Same;high;82;112;112;f;v;1;f;v;5233.147599999938
1d5#s4v;6;True;1;P != T2?;STb_2;0;Same;None;70;70;70;f;v;1;j;v;1649.7099999996863
1d5#s4v;7;True;1;P != T2?;ST1_low_1;1;Same;low;82;132;82;f;v;1;f;v;2154.8949999996694
1d5#s4v;8;True;1;P != T2?;DT2_high_2;2;Different;high;112;82;70;f;v;1;f;v;2052.752799998416
1d5#s4v;9;True;1;P != T2?;DT2_low_2;2;Different;low;132;82;70;f;v;0;j;v;2147.5522000000637
1d5#s4v;10;True;1;P != T1?;ST1_high_4;1;Same;high;96;70;96;f;v;1;j;b;6369.581000000835
1d5#s4v;11;True;1;P != T1?;ST2_low_2;2;Same;low;132;82;82;f;v;1;f;v;1947.6947000002838
1d5#s4v;12;True;1;P != T2?;ST2_low_5;2;Same;low;96;154;154;f;v;1;j;v;1384.5905999987735
1d5#s4v;13;True;1;P != T1?;ST1_high_2;1;Same;high;112;82;112;f;v;1;j;n;2959.1595999991114
1d5#s4v;14;True;1;P != T1?;DT1_low_5;1;Different;low;96;154;82;f;v;1;f;n;4175.092399998903
1d5#s4v;15;True;1;P != T2?;ST2_low_5;2;Same;low;96;154;154;f;v;1;j;v;2842.3669999992853
1d5#s4v;16;True;1;P != T2?;ST1_low_6;1;Same;low;154;96;154;f;v;1;f;b;3333.401199999571
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
1d5#s4v;1;False;1;P != T1?;ST1_high_6;1;Same;high;132;96;132;f;v;1;j;b;3452.2774999986723
1d5#s4v;2;False;1;P != T1?;ST1_high_5;1;Same;high;96;132;96;f;v;1;j;v;1444.2713999997068
1d5#s4v;3;False;1;P != T2?;ST1_high_2;1;Same;high;112;82;112;f;v;1;f;b;2026.7712000004394
1d5#s4v;4;False;1;P != T1?;ST1_high_5;1;Same;high;96;132;96;f;v;1;j;b;1438.8687999999092
1d5#s4v;5;False;1;P != T1?;ST2_low_5;2;Same;low;96;154;154;f;v;1;f;v;1580.5452000004152
1d5#s4v;6;False;1;P != T2?;ST1_low_6;1;Same;low;154;96;154;f;v;1;f;v;2658.3769999997457
1d5#s4v;7;False;1;P != T2?;ST2_high_1;2;Same;high;82;112;112;f;v;0;f;n;4278.539299999466
1d5#s4v;8;False;1;P != T1?;ST2_high_1;2;Same;high;82;112;112;f;v;1;f;v;1644.771799999944
1d5#s4v;9;False;1;P != T2?;STb_5;0;Same;None;112;112;112;f;v;1;j;v;7450.439100000949
1d5#s4v;10;False;1;P != T1?;ST2_high_6;2;Same;high;132;96;96;f;v;0;j;v;2976.8618999987666
1d5#s4v;11;False;1;P != T1?;ST1_high_1;1;Same;high;82;112;82;f;v;0;f;v;2425.4117000000406
1d5#s4v;12;False;1;P != T2?;STb_6;0;Same;None;132;132;132;f;v;1;j;v;1349.785200000042
1d5#s4v;13;False;1;P != T2?;ST2_low_1;2;Same;low;82;132;132;f;v;1;j;v;1666.8814999993629
1d5#s4v;14;False;1;P != T2?;ST2_high_6;2;Same;high;132;96;96;f;v;1;j;v;1430.6710000000749
1d5#s4v;15;False;1;P != T1?;STb_6;0;Same;None;132;132;132;f;v;1;j;v;1173.743999999715
1d5#s4v;16;False;1;P != T2?;ST2_low_1;2;Same;low;82;132;132;f;v;1;j;v;1685.9549000000698
1d5#s4v;17;False;1;P != T1?;ST1_low_5;1;Same;low;96;154;96;f;v;1;j;v;1486.5575000003446
1d5#s4v;18;False;1;P != T2?;ST1_high_2;1;Same;high;112;82;112;f;v;1;f;v;2144.130100001348
1d5#s4v;19;False;1;P != T1?;ST2_high_1;2;Same;high;82;112;112;f;v;0;j;b;4912.882399999944
1d5#s4v;20;False;1;P != T2?;DT2_low_6;2;Different;low;154;96;82;f;v;0;j;v;3118.8385999994352
1d5#s4v;21;False;1;P != T1?;ST1_low_1;1;Same;low;82;132;82;f;v;1;j;v;1770.8581999995658
1d5#s4v;22;False;1;P != T2?;ST2_low_6;2;Same;low;154;96;96;f;v;1;j;v;2802.6817999998457
1d5#s4v;23;False;1;P != T2?;ST1_low_5;1;Same;low;96;154;96;f;v;1;f;v;3231.822600000669
1d5#s4v;24;False;1;P != T1?;DT2_low_3;2;Different;low;70;112;132;f;v;1;f;v;1637.9192999993393
1d5#s4v;25;False;1;P != T2?;ST1_high_1;1;Same;high;82;112;82;f;v;1;f;v;2794.7991999990336
1d5#s4v;26;False;1;P != T2?;ST1_high_4;1;Same;high;96;70;96;f;v;1;f;v;3567.239800000607
1d5#s4v;27;False;1;P != T2?;ST2_high_5;2;Same;high;96;132;132;f;v;0;f;n;5626.458500000808
1d5#s4v;28;False;1;P != T1?;ST1_low_2;1;Same;low;132;82;132;f;v;1;j;v;4075.818600000275
1d5#s4v;29;False;1;P != T1?;ST1_low_3;1;Same;low;70;112;70;f;v;1;j;v;1673.3694000013202
1d5#s4v;30;False;1;P != T1?;ST1_low_2;1;Same;low;132;82;132;f;v;1;j;v;1762.1925000003102
1d5#s4v;31;False;1;P != T1?;ST1_low_4;1;Same;low;112;70;112;f;v;1;j;v;3862.9945999982738
1d5#s4v;32;False;1;P != T1?;ST1_low_2;1;Same;low;132;82;132;f;v;0;f;b;2238.1272000002355
1d5#s4v;33;False;1;P != T2?;ST1_low_4;1;Same;low;112;70;112;f;v;1;f;v;1929.0180999996664
1d5#s4v;34;False;1;P != T2?;ST2_low_5;2;Same;low;96;154;154;f;v;1;j;v;1717.6722000003792
1d5#s4v;35;False;1;P != T1?;ST1_high_5;1;Same;high;96;132;96;f;v;1;j;v;1466.4620999992621
1d5#s4v;36;False;1;P != T2?;ST2_high_1;2;Same;high;82;112;112;f;v;1;j;v;1632.587500000227
1d5#s4v;37;False;1;P != T2?;ST1_high_6;1;Same;high;132;96;132;f;v;1;f;v;1615.7054000013886
1d5#s4v;38;False;1;P != T2?;ST2_low_6;2;Same;low;154;96;96;f;v;1;j;v;1482.1776000007958
1d5#s4v;39;False;1;P != T2?;ST2_high_2;2;Same;high;112;82;82;f;v;1;j;v;1282.2803999988537
1d5#s4v;40;False;1;P != T1?;ST2_low_4;2;Same;low;112;70;70;f;v;1;f;v;2333.492699999624
1d5#s4v;41;False;1;P != T1?;ST1_high_4;1;Same;high;96;70;96;f;v;1;j;v;1194.7011000011116
1d5#s4v;42;False;1;P != T2?;ST2_high_6;2;Same;high;132;96;96;f;v;0;f;v;2927.136399999654
1d5#s4v;43;False;1;P != T1?;ST1_high_4;1;Same;high;96;70;96;f;v;1;j;v;1702.2137999992992
1d5#s4v;44;False;1;P != T1?;ST1_high_6;1;Same;high;132;96;132;f;v;1;j;v;2112.3021000003064
1d5#s4v;45;False;1;P != T2?;ST2_low_4;2;Same;low;112;70;70;f;v;1;j;v;1671.614500000942
1d5#s4v;46;False;1;P != T2?;ST2_high_5;2;Same;high;96;132;132;f;v;1;j;v;1752.3315999987972
1d5#s4v;47;False;1;P != T1?;ST2_high_6;2;Same;high;132;96;96;f;v;0;j;b;2034.8795999998401
1d5#s4v;48;False;1;P != T2?;ST2_low_2;2;Same;low;132;82;82;f;v;1;j;v;1392.3126000008779
1d5#s4v;49;False;1;P != T1?;ST2_low_2;2;Same;low;132;82;82;f;v;1;f;v;1814.007799999672
1d5#s4v;50;False;1;P != T1?;ST1_low_5;1;Same;low;96;154;96;f;v;1;j;v;1540.6863000007434
1d5#s4v;51;False;1;P != T1?;STb_8;0;Same;None;180;180;180;f;v;1;j;b;3292.8582999993523
1d5#s4v;52;False;1;P != T2?;ST1_high_5;1;Same;high;96;132;96;f;v;0;j;b;2122.1717999997054
1d5#s4v;53;False;1;P != T1?;ST1_high_2;1;Same;high;112;82;112;f;v;0;f;n;4191.130899998825
1d5#s4v;54;False;1;P != T2?;ST2_low_4;2;Same;low;112;70;70;f;v;1;j;v;1737.2453000007226
1d5#s4v;55;False;1;P != T1?;DT2_low_6;2;Different;low;154;96;82;f;v;1;f;v;1350.691999999981
1d5#s4v;56;False;1;P != T2?;ST1_low_3;1;Same;low;70;112;70;f;v;1;f;v;1440.608400000201
1d5#s4v;57;False;1;P != T1?;ST1_low_6;1;Same;low;154;96;154;f;v;0;f;v;1848.8952000006975
1d5#s4v;58;False;1;P != T1?;ST2_low_1;2;Same;low;82;132;132;f;v;1;f;v;1718.8779999996768
1d5#s4v;59;False;1;P != T2?;ST1_high_3;1;Same;high;70;96;70;f;v;1;f;v;1800.4048999991937
1d5#s4v;60;False;1;P != T1?;ST1_low_4;1;Same;low;112;70;112;f;v;1;j;n;6778.000100001009
1d5#s4v;61;False;1;P != T2?;ST1_high_6;1;Same;high;132;96;132;f;v;1;f;v;1975.1956999989488
1d5#s4v;62;False;1;P != T1?;ST2_low_6;2;Same;low;154;96;96;f;v;1;f;v;3372.4408999987645
1d5#s4v;63;False;1;P != T2?;STb_2;0;Same;None;70;70;70;f;v;1;j;v;1387.372700000924
1d5#s4v;64;False;1;P != T1?;ST2_high_2;2;Same;high;112;82;82;f;v;1;f;v;1377.867499999411
1d5#s4v;65;False;1;P != T2?;ST2_high_6;2;Same;high;132;96;96;f;v;0;f;v;1246.842700000343
1d5#s4v;66;False;1;P != T2?;ST1_high_3;1;Same;high;70;96;70;f;v;1;f;v;1197.7226999988488
1d5#s4v;67;False;1;P != T1?;DT2_high_2;2;Different;high;112;82;70;f;v;1;f;v;1076.4694999998028
1d5#s4v;68;False;1;P != T2?;ST2_high_1;2;Same;high;82;112;112;f;v;1;j;v;1310.0576999986515
1d5#s4v;69;False;1;P != T2?;STb_4;0;Same;None;96;96;96;f;v;1;j;v;1133.8880000002973
