p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
90k2a#v;1;True;1;P != T1?;DT2_high_1;2;Different;high;82;112;132;f;v;0;j;n;2879.817500000172
90k2a#v;2;True;1;P != T1?;STb_3;0;Same;None;82;82;82;f;v;1;j;n;2002.3071000005075
90k2a#v;3;True;1;P != T1?;ST1_low_5;1;Same;low;96;154;96;f;v;1;j;n;3530.125400000543
90k2a#v;4;True;1;P != T2?;ST1_high_4;1;Same;high;96;70;96;f;v;1;f;n;2664.6037000000433
90k2a#v;5;True;1;P != T2?;DT1_high_4;1;Different;high;96;70;112;f;v;0;j;b;3138.346400000046
90k2a#v;6;True;1;P != T1?;ST2_high_5;2;Same;high;96;132;132;f;v;0;j;n;2233.330200000637
90k2a#v;7;True;1;P != T2?;STb_6;0;Same;None;132;132;132;f;v;1;j;b;1597.6361000002726
90k2a#v;8;True;1;P != T1?;ST1_low_5;1;Same;low;96;154;96;f;v;0;f;n;5277.00669999922
90k2a#v;9;True;1;P != T2?;ST2_high_4;2;Same;high;96;70;70;f;v;1;j;b;1136.2847999998849
90k2a#v;10;True;1;P != T2?;STb_1;0;Same;None;60;60;60;f;v;1;j;b;1494.6799999997893
90k2a#v;11;True;1;P != T1?;DT2_high_4;2;Different;high;96;70;60;f;v;1;f;b;3119.2722000005233
90k2a#v;12;True;1;P != T1?;STb_4;0;Same;None;96;96;96;f;v;1;j;b;1671.3976000000912
90k2a#v;13;True;1;P != T2?;ST1_high_1;1;Same;high;82;112;82;f;v;1;f;n;4616.014799999903
90k2a#v;14;True;1;P != T1?;ST2_high_6;2;Same;high;132;96;96;f;v;0;j;b;2345.628299999589
90k2a#v;15;True;1;P != T2?;ST2_high_3;2;Same;high;70;96;96;f;v;1;j;b;1226.3075999999273
90k2a#v;16;True;1;P != T2?;DT1_low_3;1;Different;low;70;112;60;f;v;1;f;v;2030.619199999819
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
90k2a#v;1;False;1;P != T1?;ST2_high_5;2;Same;high;96;132;132;f;v;1;f;v;1296.06799999965
90k2a#v;2;False;1;P != T1?;ST2_high_4;2;Same;high;96;70;70;f;v;0;j;b;2341.0493000001225
90k2a#v;3;False;1;P != T2?;ST1_low_1;1;Same;low;82;132;82;f;v;1;f;v;1344.2719999993642
