p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
oy421#h;1;True;1;P != T1?;DT1_high_3;1;Different;high;70;96;60;j;n;1;j;v;2647.8408000002673
oy421#h;2;True;1;P != T2?;ST1_low_3;1;Same;low;70;112;70;j;n;0;f;n;2048.6042000011366
oy421#h;3;True;1;P != T2?;STb_6;0;Same;None;132;132;132;j;n;0;j;b;2111.431999999695
oy421#h;4;True;1;P != T1?;ST2_high_6;2;Same;high;132;96;96;j;n;1;j;v;8291.868899999827
oy421#h;5;True;1;P != T2?;DT2_low_6;2;Different;low;154;96;82;j;n;0;f;b;2288.5114000000613
oy421#h;6;True;1;P != T1?;ST2_high_2;2;Same;high;112;82;82;j;n;1;j;b;4985.833200000343
oy421#h;7;True;1;P != T1?;ST1_low_6;1;Same;low;154;96;154;j;n;0;j;b;1427.0252999995137
oy421#h;8;True;1;P != T2?;DT1_high_5;1;Different;high;96;132;82;j;n;0;f;b;2297.664399999121
oy421#h;9;True;1;P != T1?;DT2_high_1;2;Different;high;82;112;132;j;n;0;f;b;1482.8623000012158
oy421#h;10;True;1;P != T1?;ST1_high_6;1;Same;high;132;96;132;j;n;0;j;v;1459.1812000016944
oy421#h;11;True;1;P != T2?;ST2_low_3;2;Same;low;70;112;112;j;n;0;j;v;1515.377100000478
oy421#h;12;True;1;P != T2?;ST2_high_5;2;Same;high;96;132;132;j;n;1;f;v;6644.643499999802
oy421#h;13;True;1;P != T1?;STb_8;0;Same;None;180;180;180;j;n;1;f;v;2089.570599999206
oy421#h;14;True;1;P != T1?;STb_6;0;Same;None;132;132;132;j;n;1;f;v;1434.3981999991229
oy421#h;15;True;1;P != T2?;ST1_low_2;1;Same;low;132;82;132;j;n;0;f;b;3041.416300000492
oy421#h;16;True;1;P != T2?;STb_7;0;Same;None;154;154;154;j;n;0;j;b;1641.418799999883
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
oy421#h;1;False;1;P != T1?;DT1_low_5;1;Different;low;96;154;82;j;n;0;f;v;3336.448300000484
oy421#h;2;False;1;P != T2?;ST2_low_5;2;Same;low;96;154;154;j;n;0;j;v;1263.1629000006797
oy421#h;3;False;1;P != T2?;ST2_high_2;2;Same;high;112;82;82;j;n;0;j;b;1468.3016999988467
oy421#h;4;False;1;P != T2?;STb_3;0;Same;None;82;82;82;j;n;0;j;b;997.5696000001335
oy421#h;5;False;1;P != T2?;ST1_high_1;1;Same;high;82;112;82;j;n;1;j;v;993.059299999004
oy421#h;6;False;1;P != T1?;ST1_low_4;1;Same;low;112;70;112;j;n;0;j;v;5207.331300000078
oy421#h;7;False;1;P != T1?;STb_2;0;Same;None;70;70;70;j;n;1;f;b;1599.002200000541
oy421#h;8;False;1;P != T2?;ST2_high_6;2;Same;high;132;96;96;j;n;0;j;v;916.260300000431
oy421#h;9;False;1;P != T2?;ST2_high_4;2;Same;high;96;70;70;j;n;0;j;b;1017.9864000001544
oy421#h;10;False;1;P != T1?;ST2_low_5;2;Same;low;96;154;154;j;n;0;f;b;1771.5654999992694
oy421#h;11;False;1;P != T1?;ST1_low_5;1;Same;low;96;154;96;j;n;0;j;b;12662.616099998559
oy421#h;12;False;1;P != T1?;ST1_low_4;1;Same;low;112;70;112;j;n;0;j;v;2000.0737999998819
oy421#h;13;False;1;P != T1?;ST1_high_1;1;Same;high;82;112;82;j;n;0;j;v;1548.4051000003092
oy421#h;14;False;1;P != T2?;ST1_low_4;1;Same;low;112;70;112;j;n;0;f;v;1532.1143999990454
oy421#h;15;False;1;P != T2?;ST1_high_5;1;Same;high;96;132;96;j;n;0;f;v;1925.74280000008
oy421#h;16;False;1;P != T1?;DT1_low_3;1;Different;low;70;112;60;j;n;0;f;v;3437.7456000001985
oy421#h;17;False;1;P != T1?;ST2_low_1;2;Same;low;82;132;132;j;n;1;j;n;1054.9969999992754
oy421#h;18;False;1;P != T2?;DT2_low_2;2;Different;low;132;82;70;j;n;0;f;b;2002.5408000001335
oy421#h;19;False;1;P != T2?;STb_7;0;Same;None;154;154;154;j;n;1;f;b;4016.1812999995163
oy421#h;20;False;1;P != T2?;ST1_low_6;1;Same;low;154;96;154;j;n;0;f;n;1806.2930000014603
oy421#h;21;False;1;P != T1?;ST1_low_1;1;Same;low;82;132;82;j;n;0;j;v;2138.58319999963
oy421#h;22;False;1;P != T1?;ST1_high_5;1;Same;high;96;132;96;j;n;0;j;v;7652.06820000094
oy421#h;23;False;1;P != T2?;ST1_high_6;1;Same;high;132;96;132;j;n;0;f;b;2702.2197999995115
oy421#h;24;False;1;P != T1?;ST2_low_1;2;Same;low;82;132;132;j;n;1;j;v;1398.8446000003023
oy421#h;25;False;1;P != T2?;DT2_low_4;2;Different;low;112;70;60;j;n;0;f;n;1854.2983999996068
oy421#h;26;False;1;P != T2?;ST2_high_3;2;Same;high;70;96;96;j;n;1;f;n;1328.0799999993178
oy421#h;27;False;1;P != T1?;ST1_low_6;1;Same;low;154;96;154;j;n;1;f;v;2971.9043000004604
oy421#h;28;False;1;P != T2?;STb_6;0;Same;None;132;132;132;j;n;0;j;b;928.2288000013068
