p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
6w1zm8#;1;True;1;P = T2?;ST2_low_1;2;Same;low;82;132;132;j;v;1;j;v;2432.637999999315
6w1zm8#;2;True;1;P = T1?;STb_7;0;Same;None;154;154;154;j;v;0;f;n;3088.5269999998854
6w1zm8#;3;True;1;P = T1?;ST1_low_5;1;Same;low;96;154;96;j;v;0;f;v;1251.4304000005723
6w1zm8#;4;True;1;P = T2?;ST2_low_5;2;Same;low;96;154;154;j;v;1;j;b;2018.942099999549
6w1zm8#;5;True;1;P = T2?;ST1_low_5;1;Same;low;96;154;96;j;v;1;f;v;781.6132000007201
6w1zm8#;6;True;1;P = T2?;STb_4;0;Same;None;96;96;96;j;v;1;j;b;1549.0681999999651
6w1zm8#;7;True;1;P = T1?;STb_8;0;Same;None;180;180;180;j;v;1;j;b;1360.7922000001054
6w1zm8#;8;True;1;P = T2?;DT2_high_6;2;Different;high;132;96;82;j;v;1;f;b;1225.5571000005148
6w1zm8#;9;True;1;P = T1?;ST1_high_1;1;Same;high;82;112;82;j;v;1;j;b;1467.0947000004162
6w1zm8#;10;True;1;P = T1?;DT1_low_4;1;Different;low;112;70;132;j;v;0;j;b;1845.7416999999623
6w1zm8#;11;True;1;P = T1?;DT2_high_4;2;Different;high;96;70;60;j;v;1;f;v;1171.2969999998677
6w1zm8#;12;True;1;P = T1?;ST2_low_2;2;Same;low;132;82;82;j;v;1;f;v;2597.9375000006257
6w1zm8#;13;True;1;P = T2?;STb_1;0;Same;None;60;60;60;j;v;1;j;v;483.8229999995747
6w1zm8#;14;True;1;P = T2?;ST1_low_4;1;Same;low;112;70;112;j;v;1;f;v;1153.8426999995863
6w1zm8#;15;True;1;P = T1?;ST2_low_5;2;Same;low;96;154;154;j;v;1;f;v;1009.9513000004663
6w1zm8#;16;True;1;P = T2?;DT1_high_5;1;Different;high;96;132;82;j;v;1;f;n;2158.8676000001215
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
6w1zm8#;1;False;1;P = T2?;ST1_high_3;1;Same;high;70;96;70;j;v;0;j;v;1274.894199999835
6w1zm8#;2;False;1;P = T2?;ST1_high_2;1;Same;high;112;82;112;j;v;1;f;b;1190.190899999834
6w1zm8#;3;False;1;P = T1?;ST2_low_1;2;Same;low;82;132;132;j;v;1;f;v;1286.1176999995223
6w1zm8#;4;False;1;P = T2?;ST1_low_3;1;Same;low;70;112;70;j;v;1;f;n;3995.85019999995
6w1zm8#;5;False;1;P = T1?;ST2_high_5;2;Same;high;96;132;132;j;v;1;f;b;1205.3138000001127
6w1zm8#;6;False;1;P = T1?;ST1_high_5;1;Same;high;96;132;96;j;v;0;f;b;1875.9760000002643
6w1zm8#;7;False;1;P = T2?;ST1_low_2;1;Same;low;132;82;132;j;v;1;f;v;1144.777299999987
6w1zm8#;8;False;1;P = T2?;ST2_high_6;2;Same;high;132;96;96;j;v;1;j;v;1313.0424999999377
6w1zm8#;9;False;1;P = T2?;ST1_high_5;1;Same;high;96;132;96;j;v;0;j;v;716.454800000065
6w1zm8#;10;False;1;P = T2?;ST2_low_1;2;Same;low;82;132;132;j;v;1;j;v;407.59369999977935
6w1zm8#;11;False;1;P = T2?;DT2_low_6;2;Different;low;154;96;82;j;v;0;j;v;515.2901000001293
6w1zm8#;12;False;1;P = T1?;ST2_low_6;2;Same;low;154;96;96;j;v;1;f;v;1193.3718999998746
6w1zm8#;13;False;1;P = T2?;ST2_high_2;2;Same;high;112;82;82;j;v;0;f;b;3366.7687999995906
