p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
g794p#t;1;True;1;P != T2?;DT2_high_4;2;Different;high;96;70;60;j;v;1;j;b;47110.20780000013
g794p#t;2;True;1;P != T2?;ST2_low_4;2;Same;low;112;70;70;j;v;0;j;b;36170.07110000009
g794p#t;3;True;1;P != T1?;ST1_high_6;1;Same;high;132;96;132;j;v;1;f;n;10814.896999999974
g794p#t;4;True;1;P != T1?;ST2_high_1;2;Same;high;82;112;112;j;v;1;j;n;4272.493599999962
g794p#t;5;True;1;P != T2?;STb_3;0;Same;None;82;82;82;j;v;1;f;n;8300.377099999878
g794p#t;6;True;1;P != T1?;DT2_low_3;2;Different;low;70;112;132;j;v;0;f;n;6673.178999999891
g794p#t;7;True;1;P != T2?;ST1_high_1;1;Same;high;82;112;82;j;v;0;f;n;3577.9686999999285
g794p#t;8;True;1;P != T2?;DT1_low_3;1;Different;low;70;112;60;j;v;0;f;n;4752.016700000013
g794p#t;9;True;1;P != T2?;STb_8;0;Same;None;180;180;180;j;v;0;j;b;5294.302100000095
g794p#t;10;True;1;P != T1?;ST1_high_2;1;Same;high;112;82;112;j;v;1;f;n;11124.067400000058
g794p#t;11;True;1;P != T2?;ST2_high_4;2;Same;high;96;70;70;j;v;0;j;b;8679.918499999985
g794p#t;12;True;1;P != T1?;STb_7;0;Same;None;154;154;154;j;v;0;j;n;3820.352899999989
g794p#t;13;True;1;P != T1?;DT1_high_6;1;Different;high;132;96;154;j;v;1;j;n;36408.10959999999
g794p#t;14;True;1;P != T2?;ST1_low_6;1;Same;low;154;96;154;j;v;0;f;b;4110.620899999958
g794p#t;15;True;1;P != T1?;STb_1;0;Same;None;60;60;60;j;v;0;j;b;1784.5829000000322
g794p#t;16;True;1;P != T1?;ST2_high_2;2;Same;high;112;82;82;j;v;0;f;n;9680.792099999962
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
g794p#t;1;False;1;P != T2?;STb_5;0;Same;None;112;112;112;j;v;0;j;b;2640.3662000000168
g794p#t;2;False;1;P != T2?;ST1_high_3;1;Same;high;70;96;70;j;v;0;f;b;3219.540000000052
g794p#t;3;False;1;P != T1?;ST2_high_3;2;Same;high;70;96;96;j;v;1;j;n;5547.069599999986
g794p#t;4;False;1;P != T1?;ST1_low_5;1;Same;low;96;154;96;j;v;0;j;n;9324.328200000082
g794p#t;5;False;1;P != T1?;ST1_low_4;1;Same;low;112;70;112;j;v;0;j;n;2888.3215999999265
g794p#t;6;False;1;P != T1?;ST1_high_1;1;Same;high;82;112;82;j;v;0;j;b;2172.1566999999595
g794p#t;7;False;1;P != T1?;ST1_low_1;1;Same;low;82;132;82;j;v;0;j;b;1973.207800000182
g794p#t;8;False;1;P != T2?;DT1_low_2;1;Different;low;132;82;154;j;v;0;f;b;2481.009800000038
g794p#t;9;False;1;P != T2?;ST2_low_5;2;Same;low;96;154;154;j;v;1;f;n;5208.550800000012
g794p#t;10;False;1;P != T1?;ST2_high_4;2;Same;high;96;70;70;j;v;0;f;n;5531.810399999813
g794p#t;11;False;1;P != T2?;ST2_high_6;2;Same;high;132;96;96;j;v;0;j;b;2945.7139000001007
g794p#t;12;False;1;P != T2?;ST2_high_3;2;Same;high;70;96;96;j;v;0;j;n;9429.462000000058
g794p#t;13;False;1;P != T1?;ST1_high_2;1;Same;high;112;82;112;j;v;0;j;n;5825.401600000077
g794p#t;14;False;1;P != T2?;ST1_high_2;1;Same;high;112;82;112;j;v;1;j;b;2961.6774000000987
g794p#t;15;False;1;P != T2?;ST2_high_5;2;Same;high;96;132;132;j;v;0;j;b;1711.857599999803
g794p#t;16;False;1;P != T2?;ST1_low_1;1;Same;low;82;132;82;j;v;0;f;n;6589.473200000157
