p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
tin740#;1;True;1;P != T2?;ST1_low_1;1;Same;low;82;132;82;j;v;1;j;n;9799.234599980991
tin740#;2;True;1;P != T1?;STb_1;0;Same;None;60;60;60;j;v;1;f;n;2749.0279999910854
tin740#;3;True;1;P != T1?;ST2_high_2;2;Same;high;112;82;82;j;v;0;f;n;2543.358900002204
tin740#;4;True;1;P != T1?;STb_8;0;Same;None;180;180;180;j;v;0;j;n;1207.926100003533
tin740#;5;True;1;P != T2?;DT1_high_5;1;Different;high;96;132;82;j;v;1;j;n;2156.482300022617
tin740#;6;True;1;P != T1?;ST2_low_4;2;Same;low;112;70;70;j;v;0;f;n;1452.056400012225
tin740#;7;True;1;P != T1?;DT2_low_3;2;Different;low;70;112;132;j;v;0;f;n;2251.72639999073
tin740#;8;True;1;P != T1?;ST1_low_2;1;Same;low;132;82;132;j;v;1;f;n;1748.3289000228979
tin740#;9;True;1;P != T1?;ST1_high_2;1;Same;high;112;82;112;j;v;1;f;n;1331.0058999923058
tin740#;10;True;1;P != T2?;ST2_low_6;2;Same;low;154;96;96;j;v;1;f;n;1704.9199999892153
tin740#;11;True;1;P != T1?;DT2_low_6;2;Different;low;154;96;82;j;v;1;j;n;584.7126999869943
tin740#;12;True;1;P != T2?;DT2_high_6;2;Different;high;132;96;82;j;v;1;j;n;63572.07130000461
tin740#;13;True;1;P != T2?;STb_3;0;Same;None;82;82;82;j;v;1;f;n;1761.4639000385068
tin740#;14;True;1;P != T2?;ST1_high_5;1;Same;high;96;132;96;j;v;0;f;n;1009.931200009305
tin740#;15;True;1;P != T2?;STb_6;0;Same;None;132;132;132;j;v;1;f;n;1225.9848000248894
tin740#;16;True;1;P != T2?;ST2_low_6;2;Same;low;154;96;96;j;v;1;f;n;1781.2256999895908
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
tin740#;1;False;1;P != T1?;STb_4;0;Same;None;96;96;96;j;v;0;j;n;2265.6471999944188
tin740#;2;False;1;P != T2?;ST1_high_3;1;Same;high;70;96;70;j;v;1;j;n;685.8729000086896
tin740#;3;False;1;P != T2?;ST2_low_5;2;Same;low;96;154;154;j;v;0;j;n;868.028900003992
tin740#;4;False;1;P != T1?;ST2_low_4;2;Same;low;112;70;70;j;v;1;j;n;73914.54720002366
tin740#;5;False;1;P != T2?;ST1_high_3;1;Same;high;70;96;70;j;v;1;j;n;38199.100799974985
tin740#;6;False;1;P != T2?;ST1_high_4;1;Same;high;96;70;96;j;v;1;j;n;9995.942100009415
tin740#;7;False;1;P != T1?;ST2_high_5;2;Same;high;96;132;132;j;v;1;j;n;1456.3849000260234
tin740#;8;False;1;P != T2?;ST1_high_2;1;Same;high;112;82;112;j;v;1;j;n;2192.75710004149
tin740#;9;False;1;P != T1?;DT1_low_4;1;Different;low;112;70;132;j;v;1;j;n;2402.114500000607
tin740#;10;False;1;P != T1?;ST2_low_3;2;Same;low;70;112;112;j;v;1;j;n;1466.2606000201777
tin740#;11;False;1;P != T2?;ST1_low_3;1;Same;low;70;112;70;j;v;0;f;n;1420.167299977038
tin740#;12;False;1;P != T1?;ST2_low_2;2;Same;low;132;82;82;j;v;1;j;n;1545.8852000301704
tin740#;13;False;1;P != T2?;ST2_low_6;2;Same;low;154;96;96;j;v;0;j;n;1368.2064000167884
tin740#;14;False;1;P != T2?;STb_2;0;Same;None;70;70;70;j;v;1;f;n;1926.9228999619372
tin740#;15;False;1;P != T2?;STb_7;0;Same;None;154;154;154;j;v;1;f;n;2238.5169999906793
tin740#;16;False;1;P != T1?;ST2_low_2;2;Same;low;132;82;82;j;v;1;j;n;1716.8991999933496
tin740#;17;False;1;P != T2?;ST1_high_6;1;Same;high;132;96;132;j;v;1;j;n;1057.2640000027604
tin740#;18;False;1;P != T1?;ST1_low_6;1;Same;low;154;96;154;j;v;0;j;n;1402.4205000023358
