p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
f#34k0g;1;True;1;P = T1?;ST2_high_1;2;Same;high;82;112;112;f;v;0;f;v;2879.5759999998154
f#34k0g;2;True;1;P = T2?;ST2_high_6;2;Same;high;132;96;96;f;v;1;f;v;2147.258700000293
f#34k0g;3;True;1;P = T2?;ST1_high_6;1;Same;high;132;96;132;f;v;0;f;b;1798.2452999999623
f#34k0g;4;True;1;P = T2?;STb_3;0;Same;None;82;82;82;f;v;1;f;v;1572.018400000161
f#34k0g;5;True;1;P = T1?;STb_4;0;Same;None;96;96;96;f;v;0;j;b;3396.556700000019
f#34k0g;6;True;1;P = T1?;DT1_high_2;1;Different;high;112;82;132;f;v;1;j;v;3447.588800000176
f#34k0g;7;True;1;P = T2?;DT1_high_5;1;Different;high;96;132;82;f;v;1;j;v;2500.26650000018
f#34k0g;8;True;1;P = T2?;STb_7;0;Same;None;154;154;154;f;v;1;f;v;2068.2491999996273
f#34k0g;9;True;1;P = T1?;ST1_low_4;1;Same;low;112;70;112;f;v;1;f;n;2736.9479999997566
f#34k0g;10;True;1;P = T2?;DT1_high_6;1;Different;high;132;96;154;f;v;1;j;v;2104.326499999843
f#34k0g;11;True;1;P = T1?;ST1_high_2;1;Same;high;112;82;112;f;v;1;f;b;1939.9474000001646
f#34k0g;12;True;1;P = T1?;ST2_low_6;2;Same;low;154;96;96;f;v;1;j;v;1488.6141000001771
f#34k0g;13;True;1;P = T2?;ST1_high_4;1;Same;high;96;70;96;f;v;0;f;b;2579.8530000001847
f#34k0g;14;True;1;P = T1?;DT1_high_6;1;Different;high;132;96;154;f;v;1;j;n;2314.5361999995657
f#34k0g;15;True;1;P = T2?;ST2_high_3;2;Same;high;70;96;96;f;v;1;f;b;2341.2562000003163
f#34k0g;16;True;1;P = T1?;STb_1;0;Same;None;60;60;60;f;v;1;f;b;1805.327699999907
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
