p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
ti0p37#;1;True;1;P != T1?;STb_8;0;Same;None;180;180;180;f;n;0;f;v;4168.170499999178
ti0p37#;2;True;1;P != T1?;ST2_low_5;2;Same;low;96;154;154;f;n;1;f;n;4199.367999999595
ti0p37#;3;True;1;P != T2?;ST2_high_4;2;Same;high;96;70;70;f;n;1;j;b;3059.0900000006513
ti0p37#;4;True;1;P != T1?;DT2_low_3;2;Different;low;70;112;132;f;n;1;f;v;2032.213499998761
ti0p37#;5;True;1;P != T1?;DT2_low_6;2;Different;low;154;96;82;f;n;1;f;v;2318.758200000957
ti0p37#;6;True;1;P != T1?;ST1_high_6;1;Same;high;132;96;132;f;n;1;j;v;1834.0982000008808
ti0p37#;7;True;1;P != T1?;ST1_high_5;1;Same;high;96;132;96;f;n;0;f;b;1831.3233999997465
ti0p37#;8;True;1;P != T2?;ST1_low_4;1;Same;low;112;70;112;f;n;0;j;b;3077.591000001121
ti0p37#;9;True;1;P != T2?;DT1_low_2;1;Different;low;132;82;154;f;n;0;j;v;1773.5701000001427
ti0p37#;10;True;1;P != T1?;STb_5;0;Same;None;112;112;112;f;n;0;f;b;2178.0780000008235
ti0p37#;11;True;1;P != T2?;STb_1;0;Same;None;60;60;60;f;n;0;f;v;3083.4906000000046
ti0p37#;12;True;1;P != T2?;DT1_high_6;1;Different;high;132;96;154;f;n;0;j;v;2488.2450999994035
ti0p37#;13;True;1;P != T2?;ST2_high_3;2;Same;high;70;96;96;f;n;1;j;v;2587.52000000095
ti0p37#;14;True;1;P != T1?;ST2_low_5;2;Same;low;96;154;154;f;n;1;f;b;1575.5645000008371
ti0p37#;15;True;1;P != T2?;STb_4;0;Same;None;96;96;96;f;n;1;j;n;3495.422200001485
ti0p37#;16;True;1;P != T2?;ST1_high_4;1;Same;high;96;70;96;f;n;1;f;n;1700.1101000005292
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
ti0p37#;1;False;1;P != T2?;STb_5;0;Same;None;112;112;112;f;n;1;j;b;1877.0887999999104
ti0p37#;2;False;1;P != T1?;DT2_low_5;2;Different;low;96;154;180;f;n;1;f;n;1877.3058999995555
ti0p37#;3;False;1;P != T1?;ST1_high_4;1;Same;high;96;70;96;f;n;1;j;b;3365.6977000009647
ti0p37#;4;False;1;P != T2?;ST2_high_5;2;Same;high;96;132;132;f;n;1;j;n;1992.6311999988684
ti0p37#;5;False;1;P != T2?;ST1_low_1;1;Same;low;82;132;82;f;n;1;f;b;5919.787000000724
ti0p37#;6;False;1;P != T2?;ST2_low_2;2;Same;low;132;82;82;f;n;1;j;b;2286.3170000000537
ti0p37#;7;False;1;P != T2?;ST1_high_6;1;Same;high;132;96;132;f;n;1;f;v;6017.672900001344
ti0p37#;8;False;1;P != T2?;ST2_low_3;2;Same;low;70;112;112;f;n;0;f;b;3026.7398999985744
ti0p37#;9;False;1;P != T1?;ST1_high_1;1;Same;high;82;112;82;f;n;0;f;b;2392.968699999983
ti0p37#;10;False;1;P != T1?;ST1_high_1;1;Same;high;82;112;82;f;n;1;j;b;1301.013199999943
ti0p37#;11;False;1;P != T2?;ST1_low_2;1;Same;low;132;82;132;f;n;1;f;n;2231.1043000008794
ti0p37#;12;False;1;P != T2?;DT2_high_2;2;Different;high;112;82;70;f;n;1;f;v;3497.275100000479
ti0p37#;13;False;1;P != T2?;ST2_low_6;2;Same;low;154;96;96;f;n;1;j;b;1547.5602000005892
ti0p37#;14;False;1;P != T2?;ST1_high_4;1;Same;high;96;70;96;f;n;1;f;n;2466.979099999662
ti0p37#;15;False;1;P != T2?;DT1_high_3;1;Different;high;70;96;60;f;n;0;j;b;1123.1035000000702
ti0p37#;16;False;1;P != T1?;STb_6;0;Same;None;132;132;132;f;n;0;f;n;4415.841100000762
ti0p37#;17;False;1;P != T1?;DT1_low_3;1;Different;low;70;112;60;f;n;1;f;b;1781.5927999999985
ti0p37#;18;False;1;P != T1?;ST1_high_5;1;Same;high;96;132;96;f;n;0;f;b;1947.9205999996339
ti0p37#;19;False;1;P != T1?;ST1_high_6;1;Same;high;132;96;132;f;n;1;j;n;3055.6395999992674
ti0p37#;20;False;1;P != T2?;DT2_low_6;2;Different;low;154;96;82;f;n;1;f;n;3036.416199998712
ti0p37#;21;False;1;P != T1?;ST2_low_1;2;Same;low;82;132;132;f;n;1;f;n;3397.2863999988476
ti0p37#;22;False;1;P != T1?;ST1_low_2;1;Same;low;132;82;132;f;n;0;f;n;2470.1235000011366
ti0p37#;23;False;1;P != T1?;ST1_low_4;1;Same;low;112;70;112;f;n;1;j;b;2056.350200000452
ti0p37#;24;False;1;P != T2?;ST1_low_4;1;Same;low;112;70;112;f;n;1;f;n;1445.1812999996037
ti0p37#;25;False;1;P != T1?;ST1_high_6;1;Same;high;132;96;132;f;n;1;j;n;1100.467700000081
ti0p37#;26;False;1;P != T1?;ST1_high_6;1;Same;high;132;96;132;f;n;0;f;b;5101.591199998438
ti0p37#;27;False;1;P != T1?;ST2_low_6;2;Same;low;154;96;96;f;n;1;f;n;1536.2232999996195
ti0p37#;28;False;1;P != T1?;ST2_low_5;2;Same;low;96;154;154;f;n;1;f;n;1190.7061000001704
ti0p37#;29;False;1;P != T1?;ST2_low_6;2;Same;low;154;96;96;f;n;1;f;n;1912.9835999992792
ti0p37#;30;False;1;P != T1?;ST2_low_4;2;Same;low;112;70;70;f;n;1;f;n;2470.196999998734
ti0p37#;31;False;1;P != T2?;STb_3;0;Same;None;82;82;82;f;n;0;f;v;3330.3947999993397
ti0p37#;32;False;1;P != T2?;STb_6;0;Same;None;132;132;132;f;n;0;f;v;1412.6190999995742
ti0p37#;33;False;1;P != T1?;ST1_low_1;1;Same;low;82;132;82;f;n;0;f;n;1122.1354999997857
ti0p37#;34;False;1;P != T2?;ST1_high_6;1;Same;high;132;96;132;f;n;1;f;v;3429.4547000008606
ti0p37#;35;False;1;P != T2?;ST1_low_2;1;Same;low;132;82;132;f;n;0;j;b;1463.8857999998436
ti0p37#;36;False;1;P != T1?;ST2_high_6;2;Same;high;132;96;96;f;n;1;f;n;994.8370999991312
ti0p37#;37;False;1;P != T1?;ST1_low_6;1;Same;low;154;96;154;f;n;0;f;b;1733.1381000003603
ti0p37#;38;False;1;P != T2?;ST1_low_3;1;Same;low;70;112;70;f;n;1;f;b;1271.610800000417
ti0p37#;39;False;1;P != T2?;ST2_high_3;2;Same;high;70;96;96;f;n;0;f;v;7456.66220000021
ti0p37#;40;False;1;P != T2?;STb_8;0;Same;None;180;180;180;f;n;1;j;b;1102.697199999966
ti0p37#;41;False;1;P != T1?;STb_5;0;Same;None;112;112;112;f;n;1;j;v;7102.619699999195
ti0p37#;42;False;1;P != T2?;ST1_high_2;1;Same;high;112;82;112;f;n;0;j;b;1264.7076999983256
ti0p37#;43;False;1;P != T1?;ST1_high_5;1;Same;high;96;132;96;f;n;0;f;n;1860.1638000000094
ti0p37#;44;False;1;P != T2?;STb_7;0;Same;None;154;154;154;f;n;1;j;b;1813.4438000015507
ti0p37#;45;False;1;P != T1?;ST1_low_1;1;Same;low;82;132;82;f;n;1;j;v;3269.9160000011034
ti0p37#;46;False;1;P != T2?;STb_4;0;Same;None;96;96;96;f;n;0;f;v;2820.823300000484
ti0p37#;47;False;1;P != T1?;ST2_low_4;2;Same;low;112;70;70;f;n;1;f;n;2798.4663999995973
ti0p37#;48;False;1;P != T2?;ST1_low_5;1;Same;low;96;154;96;f;n;1;f;b;1286.032800000612
ti0p37#;49;False;1;P != T2?;ST2_high_6;2;Same;high;132;96;96;f;n;1;j;b;1640.617299999576
ti0p37#;50;False;1;P != T1?;ST1_low_6;1;Same;low;154;96;154;f;n;1;j;b;3837.5875000001543
ti0p37#;51;False;1;P != T2?;ST1_high_5;1;Same;high;96;132;96;f;n;1;f;n;5189.810100000614
ti0p37#;52;False;1;P != T1?;ST2_high_4;2;Same;high;96;70;70;f;n;1;f;b;1224.3186000014248
ti0p37#;53;False;1;P != T2?;ST1_high_1;1;Same;high;82;112;82;f;n;1;f;b;909.5508000009431
ti0p37#;54;False;1;P != T1?;DT1_high_2;1;Different;high;112;82;132;f;n;1;f;v;2801.7700999989756
ti0p37#;55;False;1;P != T1?;ST2_high_4;2;Same;high;96;70;70;f;n;0;j;v;7170.917600000394
ti0p37#;56;False;1;P != T2?;ST1_low_1;1;Same;low;82;132;82;f;n;1;f;b;1675.1655000007304
ti0p37#;57;False;1;P != T2?;ST2_high_2;2;Same;high;112;82;82;f;n;1;j;n;1043.305600000167
ti0p37#;58;False;1;P != T1?;ST2_high_1;2;Same;high;82;112;112;f;n;1;f;v;7393.994699999894
ti0p37#;59;False;1;P != T2?;ST2_low_4;2;Same;low;112;70;70;f;n;1;j;b;2212.717000000339
ti0p37#;60;False;1;P != T1?;ST1_low_3;1;Same;low;70;112;70;f;n;1;j;b;2106.0407999993913
ti0p37#;61;False;1;P != T1?;ST1_low_2;1;Same;low;132;82;132;f;n;0;f;b;2207.5740000000224
ti0p37#;62;False;1;P != T1?;ST1_low_4;1;Same;low;112;70;112;f;n;0;f;n;1029.1665000004286
ti0p37#;63;False;1;P != T2?;ST2_low_1;2;Same;low;82;132;132;f;n;0;f;b;2912.8624000004493
ti0p37#;64;False;1;P != T1?;DT2_low_4;2;Different;low;112;70;60;f;n;1;f;b;890.6360000000859
ti0p37#;65;False;1;P != T1?;ST2_high_3;2;Same;high;70;96;96;f;n;1;f;n;898.7589999996999
ti0p37#;66;False;1;P != T2?;ST2_low_1;2;Same;low;82;132;132;f;n;0;f;v;2229.900300000736
ti0p37#;67;False;1;P != T1?;ST2_low_2;2;Same;low;132;82;82;f;n;1;f;b;886.231399999815
ti0p37#;68;False;1;P != T2?;ST2_low_4;2;Same;low;112;70;70;f;n;0;f;b;1876.5050000001793
ti0p37#;69;False;1;P != T2?;DT1_low_4;1;Different;low;112;70;132;f;n;1;f;v;1638.3252999985416
ti0p37#;70;False;1;P != T1?;ST1_high_3;1;Same;high;70;96;70;f;n;1;j;b;1484.6644999997807
ti0p37#;71;False;1;P != T1?;ST2_high_2;2;Same;high;112;82;82;f;n;1;f;b;2108.133199999429
ti0p37#;72;False;1;P != T1?;ST2_low_1;2;Same;low;82;132;132;f;n;1;f;b;1001.3952999997855
ti0p37#;73;False;1;P != T2?;ST2_low_6;2;Same;low;154;96;96;f;n;1;j;b;4028.7348000001657
ti0p37#;74;False;1;P != T2?;ST1_high_3;1;Same;high;70;96;70;f;n;1;f;b;1462.4953000002279
ti0p37#;75;False;1;P != T1?;ST2_low_5;2;Same;low;96;154;154;f;n;1;f;b;1085.7976999996026
ti0p37#;76;False;1;P != T1?;STb_8;0;Same;None;180;180;180;f;n;0;f;n;1218.226400000276
ti0p37#;77;False;1;P != T1?;DT2_high_4;2;Different;high;96;70;60;f;n;1;f;n;1563.9475000007224
ti0p37#;78;False;1;P != T1?;ST2_high_6;2;Same;high;132;96;96;f;n;0;j;v;6836.595299999317
ti0p37#;79;False;1;P != T1?;ST2_high_3;2;Same;high;70;96;96;f;n;1;f;n;1760.2012000006653
ti0p37#;80;False;1;P != T1?;ST2_high_5;2;Same;high;96;132;132;f;n;1;f;n;1793.4975999996823
ti0p37#;81;False;1;P != T1?;ST2_low_3;2;Same;low;70;112;112;f;n;1;f;n;1765.210499999739
ti0p37#;82;False;1;P != T2?;ST2_high_1;2;Same;high;82;112;112;f;n;0;f;b;2531.40269999858
ti0p37#;83;False;1;P != T2?;ST1_low_5;1;Same;low;96;154;96;f;n;1;f;n;1025.517599999148
ti0p37#;84;False;1;P != T1?;ST2_low_6;2;Same;low;154;96;96;f;n;1;f;b;1588.2739999997284
ti0p37#;85;False;1;P != T2?;ST1_high_1;1;Same;high;82;112;82;f;n;1;f;v;956.1367000005703
ti0p37#;86;False;1;P != T1?;DT1_low_4;1;Different;low;112;70;132;f;n;1;f;b;2137.8252000013163
ti0p37#;87;False;1;P != T2?;ST1_low_6;1;Same;low;154;96;154;f;n;1;f;n;1712.1903999995993
ti0p37#;88;False;1;P != T2?;ST2_low_3;2;Same;low;70;112;112;f;n;1;j;v;7967.911699999604
ti0p37#;89;False;1;P != T1?;DT2_low_2;2;Different;low;132;82;70;f;n;1;f;n;1399.2342000001372
ti0p37#;90;False;1;P != T1?;ST1_high_4;1;Same;high;96;70;96;f;n;0;f;b;1771.0443000014493
ti0p37#;91;False;1;P != T2?;STb_1;0;Same;None;60;60;60;f;n;1;j;b;1730.224000000817
ti0p37#;92;False;1;P != T1?;ST2_low_3;2;Same;low;70;112;112;f;n;1;f;v;9618.509100000665
ti0p37#;93;False;1;P != T2?;ST2_high_3;2;Same;high;70;96;96;f;n;1;j;n;763.7658000003285
ti0p37#;94;False;1;P != T2?;ST2_low_5;2;Same;low;96;154;154;f;n;1;j;n;2506.336200000078
ti0p37#;95;False;1;P != T2?;ST1_high_4;1;Same;high;96;70;96;f;n;1;f;n;1175.3272999994806
ti0p37#;96;False;1;P != T2?;ST2_high_2;2;Same;high;112;82;82;f;n;1;j;n;2928.5111999997753
ti0p37#;97;False;1;P != T2?;ST2_low_2;2;Same;low;132;82;82;f;n;1;j;n;1477.1352999996452
ti0p37#;98;False;1;P != T1?;ST2_low_1;2;Same;low;82;132;132;f;n;1;f;n;940.6395000005432
ti0p37#;99;False;1;P != T2?;ST2_low_4;2;Same;low;112;70;70;f;n;1;j;n;1234.9202999994304
ti0p37#;100;False;1;P != T1?;ST1_low_5;1;Same;low;96;154;96;f;n;1;j;n;781.9350999998278
ti0p37#;101;False;1;P != T2?;ST2_low_1;2;Same;low;82;132;132;f;n;1;j;v;2501.1415999997553
ti0p37#;102;False;1;P != T2?;ST1_high_6;1;Same;high;132;96;132;f;n;0;j;b;1289.8279999990336
ti0p37#;103;False;1;P != T2?;STb_2;0;Same;None;70;70;70;f;n;1;j;b;1988.867800000662
ti0p37#;104;False;1;P != T2?;ST2_high_4;2;Same;high;96;70;70;f;n;1;j;b;912.8246999989642
ti0p37#;105;False;1;P != T2?;ST2_low_5;2;Same;low;96;154;154;f;n;1;j;b;2095.8212000005005
