p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
m#0bl47;1;True;1;P = T1?;STb_7;0;Same;None;154;154;154;j;n;1;j;n;1273.9523999625817
m#0bl47;2;True;1;P = T2?;DT1_low_4;1;Different;low;112;70;132;j;n;0;j;v;3182.5424000271596
m#0bl47;3;True;1;P = T1?;ST2_low_5;2;Same;low;96;154;154;j;n;0;j;v;815.8859999966808
m#0bl47;4;True;1;P = T1?;DT2_low_6;2;Different;low;154;96;82;j;n;0;j;v;13073.001199983992
m#0bl47;5;True;1;P = T1?;ST1_high_3;1;Same;high;70;96;70;j;n;0;f;b;5764.49179998599
m#0bl47;6;True;1;P = T2?;STb_8;0;Same;None;180;180;180;j;n;1;j;n;1345.499299990479
m#0bl47;7;True;1;P = T2?;DT2_low_6;2;Different;low;154;96;82;j;n;0;j;v;2818.1210999609903
m#0bl47;8;True;1;P = T2?;ST2_low_5;2;Same;low;96;154;154;j;n;1;j;n;1230.305299977772
m#0bl47;9;True;1;P = T1?;STb_1;0;Same;None;60;60;60;j;n;1;j;n;1269.0972000127658
m#0bl47;10;True;1;P = T2?;STb_1;0;Same;None;60;60;60;j;n;0;f;b;1969.3505999748595
m#0bl47;11;True;1;P = T2?;ST1_low_6;1;Same;low;154;96;154;j;n;1;f;v;2706.5671000164
m#0bl47;12;True;1;P = T2?;ST1_high_6;1;Same;high;132;96;132;j;n;1;f;b;1506.8235999788158
m#0bl47;13;True;1;P = T1?;ST1_low_1;1;Same;low;82;132;82;j;n;1;j;b;3236.687099968549
m#0bl47;14;True;1;P = T1?;DT1_high_2;1;Different;high;112;82;132;j;n;0;j;n;1570.7116999546997
m#0bl47;15;True;1;P = T1?;ST2_low_2;2;Same;low;132;82;82;j;n;1;f;n;1647.0168000087142
m#0bl47;16;True;1;P = T2?;ST2_low_1;2;Same;low;82;132;132;j;n;1;j;v;714.4196000299416
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
m#0bl47;1;False;1;P = T1?;ST1_low_3;1;Same;low;70;112;70;j;n;1;j;v;3749.621099967044
