p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
3k0!xt7;1;True;1;P = T2?;DT2_low_6;2;Different;low;154;96;82;j;n;1;f;n;2318.575700002839
3k0!xt7;2;True;1;P = T1?;ST1_low_1;1;Same;low;82;132;82;j;n;1;j;b;3654.7589999972843
3k0!xt7;3;True;1;P = T1?;DT2_low_5;2;Different;low;96;154;180;j;n;0;j;n;1731.7839000024833
3k0!xt7;4;True;1;P = T1?;ST1_high_6;1;Same;high;132;96;132;j;n;1;j;b;4859.653299994534
3k0!xt7;5;True;1;P = T2?;ST2_high_3;2;Same;high;70;96;96;j;n;1;j;n;992.5776000018232
3k0!xt7;6;True;1;P = T2?;STb_4;0;Same;None;96;96;96;j;n;0;f;b;7236.53270000068
3k0!xt7;7;True;1;P = T1?;ST2_high_3;2;Same;high;70;96;96;j;n;1;f;b;2278.837100006058
3k0!xt7;8;True;1;P = T2?;DT1_high_6;1;Different;high;132;96;154;j;n;0;j;b;2687.450600002194
3k0!xt7;9;True;1;P = T2?;ST2_high_1;2;Same;high;82;112;112;j;n;1;j;v;1228.1694000121206
3k0!xt7;10;True;1;P = T1?;STb_7;0;Same;None;154;154;154;j;n;1;j;n;1413.6900000012247
3k0!xt7;11;True;1;P = T1?;ST2_low_5;2;Same;low;96;154;154;j;n;0;j;b;2939.654600006179
3k0!xt7;12;True;1;P = T2?;ST1_low_5;1;Same;low;96;154;96;j;n;1;f;n;1231.348400004208
3k0!xt7;13;True;1;P = T1?;DT1_high_3;1;Different;high;70;96;60;j;n;1;f;v;5291.8768000090495
3k0!xt7;14;True;1;P = T2?;STb_6;0;Same;None;132;132;132;j;n;1;j;n;1226.9952000060584
3k0!xt7;15;True;1;P = T2?;ST1_high_2;1;Same;high;112;82;112;j;n;0;j;n;1196.4639000070747
3k0!xt7;16;True;1;P = T1?;STb_2;0;Same;None;70;70;70;j;n;1;j;n;1727.850999988732
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
3k0!xt7;1;False;1;P = T2?;ST2_low_6;2;Same;low;154;96;96;j;n;0;f;v;2640.393399997265
3k0!xt7;2;False;1;P = T1?;ST2_low_1;2;Same;low;82;132;132;j;n;1;f;v;761.9156000000658
3k0!xt7;3;False;1;P = T2?;ST1_high_6;1;Same;high;132;96;132;j;n;1;f;n;588.0467000097269
3k0!xt7;4;False;1;P = T1?;ST1_high_2;1;Same;high;112;82;112;j;n;1;j;n;637.0208000007551
3k0!xt7;5;False;1;P = T1?;ST1_low_3;1;Same;low;70;112;70;j;n;0;f;n;1783.1711000035284
3k0!xt7;6;False;1;P = T1?;ST2_high_6;2;Same;high;132;96;96;j;n;1;f;n;1620.873700012453
3k0!xt7;7;False;1;P = T1?;ST2_high_1;2;Same;high;82;112;112;j;n;0;j;b;1993.1367999961367
3k0!xt7;8;False;1;P = T1?;ST1_low_1;1;Same;low;82;132;82;j;n;0;f;b;1812.9399000026751
3k0!xt7;9;False;1;P = T2?;DT2_low_6;2;Different;low;154;96;82;j;n;0;j;n;3151.426700002048
3k0!xt7;10;False;1;P = T2?;ST1_low_5;1;Same;low;96;154;96;j;n;1;f;b;1454.1355999972438
3k0!xt7;11;False;1;P = T1?;ST1_low_2;1;Same;low;132;82;132;j;n;1;j;v;2937.104700002237
3k0!xt7;12;False;1;P = T1?;ST2_high_2;2;Same;high;112;82;82;j;n;1;f;n;1536.8133000010857
3k0!xt7;13;False;1;P = T2?;ST1_low_4;1;Same;low;112;70;112;j;n;0;j;n;2253.664800009574
3k0!xt7;14;False;1;P = T1?;ST2_low_3;2;Same;low;70;112;112;j;n;1;f;b;1169.1188999975566
3k0!xt7;15;False;1;P = T2?;ST2_high_6;2;Same;high;132;96;96;j;n;1;j;b;1286.402600002475
3k0!xt7;16;False;1;P = T1?;ST2_low_6;2;Same;low;154;96;96;j;n;0;j;b;1326.247199991485
3k0!xt7;17;False;1;P = T1?;ST1_high_3;1;Same;high;70;96;70;j;n;1;j;n;427.3811000020942
3k0!xt7;18;False;1;P = T1?;ST2_low_1;2;Same;low;82;132;132;j;n;1;f;n;1448.9483000070322
3k0!xt7;19;False;1;P = T1?;DT1_high_4;1;Different;high;96;70;112;j;n;0;j;b;2440.608599994448
3k0!xt7;20;False;1;P = T2?;ST2_high_5;2;Same;high;96;132;132;j;n;1;j;n;917.4509000004036
3k0!xt7;21;False;1;P = T2?;ST1_low_2;1;Same;low;132;82;132;j;n;0;j;n;608.167800004594
3k0!xt7;22;False;1;P = T1?;ST2_high_3;2;Same;high;70;96;96;j;n;0;j;n;697.4080000072718
3k0!xt7;23;False;1;P = T1?;ST2_high_5;2;Same;high;96;132;132;j;n;0;j;n;949.2747999902349
3k0!xt7;24;False;1;P = T2?;ST2_low_3;2;Same;low;70;112;112;j;n;1;j;n;843.8832000101684
3k0!xt7;25;False;1;P = T2?;ST2_high_3;2;Same;high;70;96;96;j;n;1;j;n;904.4307000003755
3k0!xt7;26;False;1;P = T2?;ST2_low_4;2;Same;low;112;70;70;j;n;1;j;n;1104.2174000031082
3k0!xt7;27;False;1;P = T1?;DT2_low_3;2;Different;low;70;112;132;j;n;0;j;b;1228.7552000052528
3k0!xt7;28;False;1;P = T2?;DT2_low_4;2;Different;low;112;70;60;j;n;0;j;n;877.5937000027625
3k0!xt7;29;False;1;P = T1?;ST1_high_6;1;Same;high;132;96;132;j;n;1;j;n;415.1426000025822
3k0!xt7;30;False;1;P = T2?;ST2_high_3;2;Same;high;70;96;96;j;n;1;j;n;566.1196000000928
3k0!xt7;31;False;1;P = T2?;STb_1;0;Same;None;60;60;60;j;n;1;j;n;314.380900003016
3k0!xt7;32;False;1;P = T2?;ST1_low_1;1;Same;low;82;132;82;j;n;0;j;b;956.0950999875786
3k0!xt7;33;False;1;P = T2?;ST2_low_3;2;Same;low;70;112;112;j;n;1;j;v;4680.572299999767
3k0!xt7;34;False;1;P = T1?;ST2_low_2;2;Same;low;132;82;82;j;n;1;f;v;1374.0322000085143
3k0!xt7;35;False;1;P = T2?;STb_7;0;Same;None;154;154;154;j;n;1;j;n;745.488500004285
3k0!xt7;36;False;1;P = T1?;ST2_high_4;2;Same;high;96;70;70;j;n;0;j;n;633.2345999981044
3k0!xt7;37;False;1;P = T2?;ST2_low_4;2;Same;low;112;70;70;j;n;1;j;n;682.64120000822
3k0!xt7;38;False;1;P = T1?;DT1_high_3;1;Different;high;70;96;60;j;n;0;j;n;1148.932700001751
3k0!xt7;39;False;1;P = T1?;ST1_high_3;1;Same;high;70;96;70;j;n;1;j;v;1607.392499994603
3k0!xt7;40;False;1;P = T2?;ST1_low_4;1;Same;low;112;70;112;j;n;1;f;v;3787.4541000055615
3k0!xt7;41;False;1;P = T2?;ST2_low_6;2;Same;low;154;96;96;j;n;1;j;b;2100.8883000031346
3k0!xt7;42;False;1;P = T2?;ST1_high_1;1;Same;high;82;112;82;j;n;1;f;v;1930.787399993278
3k0!xt7;43;False;1;P = T2?;ST1_high_4;1;Same;high;96;70;96;j;n;0;j;n;443.00830000429414
3k0!xt7;44;False;1;P = T1?;DT1_low_1;1;Different;low;82;132;70;j;n;1;f;n;3864.0957000025082
3k0!xt7;45;False;1;P = T1?;ST1_high_1;1;Same;high;82;112;82;j;n;1;j;n;1307.5458999956027
3k0!xt7;46;False;1;P = T2?;ST2_high_6;2;Same;high;132;96;96;j;n;1;j;b;3122.1459999942454
3k0!xt7;47;False;1;P = T2?;STb_8;0;Same;None;180;180;180;j;n;1;j;n;528.3957999927225
3k0!xt7;48;False;1;P = T2?;ST2_high_1;2;Same;high;82;112;112;j;n;1;j;b;1050.3352000087034
3k0!xt7;49;False;1;P = T2?;ST2_low_5;2;Same;low;96;154;154;j;n;1;j;n;1285.1281000039307
3k0!xt7;50;False;1;P = T1?;DT1_high_1;1;Different;high;82;112;70;j;n;0;j;n;1766.1081999976886
3k0!xt7;51;False;1;P = T2?;STb_5;0;Same;None;112;112;112;j;n;1;j;b;1108.1109999940963
3k0!xt7;52;False;1;P = T2?;ST2_high_3;2;Same;high;70;96;96;j;n;1;j;n;917.6085000071907
3k0!xt7;53;False;1;P = T2?;ST2_low_5;2;Same;low;96;154;154;j;n;1;j;n;924.2531999916537
3k0!xt7;54;False;1;P = T1?;ST2_low_6;2;Same;low;154;96;96;j;n;1;f;b;7629.385899999761
3k0!xt7;55;False;1;P = T2?;ST2_high_4;2;Same;high;96;70;70;j;n;1;j;n;573.3781000017188
