p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
2b4x7u#;1;True;1;P = T2?;STb_1;0;Same;None;60;60;60;j;n;1;j;b;2541.204500000049
2b4x7u#;2;True;1;P = T1?;ST2_high_6;2;Same;high;132;96;96;j;n;1;f;v;4534.179699999868
2b4x7u#;3;True;1;P = T1?;ST1_low_3;1;Same;low;70;112;70;j;n;1;j;n;2263.6691000000155
2b4x7u#;4;True;1;P = T1?;DT2_low_5;2;Different;low;96;154;180;j;n;1;f;n;2171.51130000002
2b4x7u#;5;True;1;P = T1?;STb_1;0;Same;None;60;60;60;j;n;1;j;n;1581.6604999999981
2b4x7u#;6;True;1;P = T1?;ST1_high_6;1;Same;high;132;96;132;j;n;1;j;n;1146.8503999999484
2b4x7u#;7;True;1;P = T2?;DT1_high_6;1;Different;high;132;96;154;j;n;1;f;n;1801.039099999798
2b4x7u#;8;True;1;P = T2?;STb_2;0;Same;None;70;70;70;j;n;1;j;b;1703.4667000000354
2b4x7u#;9;True;1;P = T1?;DT1_low_6;1;Different;low;154;96;180;j;n;0;j;v;1506.4568000000236
2b4x7u#;10;True;1;P = T2?;ST2_low_6;2;Same;low;154;96;96;j;n;0;f;b;2428.5150000000613
2b4x7u#;11;True;1;P = T1?;STb_4;0;Same;None;96;96;96;j;n;1;j;v;2588.2252000001245
2b4x7u#;12;True;1;P = T2?;ST1_high_2;1;Same;high;112;82;112;j;n;0;j;n;1372.767500000009
2b4x7u#;13;True;1;P = T2?;DT2_high_3;2;Different;high;70;96;112;j;n;0;j;n;1062.1773000000303
2b4x7u#;14;True;1;P = T1?;ST2_low_3;2;Same;low;70;112;112;j;n;1;f;n;1331.8380000000616
2b4x7u#;15;True;1;P = T2?;ST1_low_5;1;Same;low;96;154;96;j;n;1;f;n;1485.8451999998579
2b4x7u#;16;True;1;P = T2?;ST2_low_4;2;Same;low;112;70;70;j;n;1;j;n;1122.193100000004
p_code;trial_nr;practice;block;question;condition;seqPos;Same_or_Diff;ITS;T1_hz;T2_hz;P_hz;yes_key;sure_key;correct;yes_no;rating;resp_time
2b4x7u#;1;False;1;P = T2?;ST1_low_6;1;Same;low;154;96;154;j;n;1;f;n;1183.2950999998957
2b4x7u#;2;False;1;P = T1?;ST2_low_2;2;Same;low;132;82;82;j;n;1;f;n;1215.3748999999152
2b4x7u#;3;False;1;P = T1?;ST2_high_3;2;Same;high;70;96;96;j;n;0;j;b;1239.2425999998977
2b4x7u#;4;False;1;P = T1?;ST1_high_3;1;Same;high;70;96;70;j;n;1;j;b;2173.0075000000397
2b4x7u#;5;False;1;P = T2?;ST2_high_1;2;Same;high;82;112;112;j;n;1;j;b;2113.2305999999517
2b4x7u#;6;False;1;P = T2?;ST2_low_6;2;Same;low;154;96;96;j;n;1;j;n;1082.9329000000598
2b4x7u#;7;False;1;P = T1?;ST2_low_5;2;Same;low;96;154;154;j;n;1;f;n;1233.4665000000768
2b4x7u#;8;False;1;P = T1?;ST2_high_5;2;Same;high;96;132;132;j;n;0;j;b;1077.6579000000766
2b4x7u#;9;False;1;P = T1?;ST2_low_6;2;Same;low;154;96;96;j;n;1;f;n;1490.616399999908
2b4x7u#;10;False;1;P = T2?;ST2_low_4;2;Same;low;112;70;70;j;n;1;j;n;921.7810999998619
2b4x7u#;11;False;1;P = T1?;ST1_low_3;1;Same;low;70;112;70;j;n;0;f;n;1053.9951000000656
2b4x7u#;12;False;1;P = T1?;ST2_high_2;2;Same;high;112;82;82;j;n;1;f;b;1499.0531999999348
2b4x7u#;13;False;1;P = T2?;ST2_high_3;2;Same;high;70;96;96;j;n;0;f;v;1661.6983999999775
2b4x7u#;14;False;1;P = T2?;DT1_low_2;1;Different;low;132;82;154;j;n;1;f;n;1219.364799999994
2b4x7u#;15;False;1;P = T2?;ST1_low_2;1;Same;low;132;82;132;j;n;1;f;b;2691.9632999999976
2b4x7u#;16;False;1;P = T2?;DT2_low_2;2;Different;low;132;82;70;j;n;0;j;b;1973.3439999999973
