,pcode,practice,trial,block,questionType,condition,question,PTS,TargetPosition,AccessoryPosition,TNS,T1_hz,T1_amp,T2_hz,T2_amp,P_hz,P_amp,response_dicho,response_rating,response_sdt,rt,P_correct
0,t#jc019,True,1,2,unequal,ST1_low_2_a1,P != T1?,Same,1,1,low,132,0.92,82,1.6,132,0.98,No,sure,cr,23.245444297790527,NA
1,t#jc019,True,2,2,unequal,STb_1_a1,P != T2?,Same,0,1,None,60,1.74,60,1.65,60,2.02,No,sure,cr,2.3678696155548096,NA
2,t#jc019,True,3,2,unequal,ST1_low_5_a2,P != T1?,Same,1,2,low,96,1.34,154,0.78,96,1.62,No,sure,cr,1.420685052871704,NA
3,t#jc019,True,4,2,unequal,ST1_low_1_a1,P != T2?,Same,1,1,low,82,1.61,132,0.99,82,1.39,Yes,sure,hit,1.6087250709533691,NA
4,t#jc019,True,5,2,unequal,DT1_low_3_a2,P != T1?,Different,1,2,low,70,1.64,112,1.15,60,1.73,No,quiteSure,cr,1.8514091968536377,NA
5,t#jc019,True,6,2,unequal,STb_7_a1,P != T1?,Same,0,1,None,154,0.73,154,0.88,154,0.79,No,unsure,cr,2.106534242630005,NA
6,t#jc019,True,7,2,unequal,ST2_low_6_a1,P != T1?,Same,2,1,low,154,0.9,96,1.31,96,1.26,Yes,sure,hit,2.6520559787750244,NA
7,t#jc019,True,8,2,unequal,STb_2_a1,P != T2?,Same,0,1,None,70,1.68,70,1.75,70,1.81,No,sure,cr,0.9154231548309326,NA
8,t#jc019,True,9,2,unequal,DT2_high_6_a1,P != T1?,Different,2,1,high,132,0.97,96,1.33,82,1.22,Yes,unsure,hit,3.7704083919525146,NA
9,t#jc019,True,10,2,unequal,STb_5_a1,P != T1?,Same,0,1,None,112,0.99,112,1.09,112,1.16,No,sure,cr,2.95369029045105,NA
10,t#jc019,True,11,2,unequal,ST2_low_3_a2,P != T1?,Same,2,2,low,70,1.66,112,1.26,112,1.03,Yes,sure,hit,2.0271894931793213,NA
11,t#jc019,True,12,2,unequal,DT1_low_6_a1,P != T2?,Different,1,1,low,154,0.74,96,1.2,180,0.8,No,sure,miss,0.8932545185089111,NA
12,t#jc019,True,13,2,unequal,ST1_low_6_a2,P != T2?,Same,1,2,low,154,0.71,96,1.11,154,0.84,No,quiteSure,miss,2.745487928390503,NA
13,t#jc019,True,14,2,unequal,ST2_high_1_a1,P != T2?,Same,2,1,high,82,1.33,112,1.16,112,0.98,No,sure,cr,2.9828360080718994,NA
14,t#jc019,True,15,2,unequal,DT1_high_1_a2,P != T2?,Different,1,2,high,82,1.48,112,1.08,70,1.63,Yes,sure,hit,1.8012845516204834,NA
15,t#jc019,True,16,2,unequal,ST2_low_2_a2,P != T2?,Same,2,2,low,132,0.85,82,1.72,82,1.3,No,sure,cr,2.064094066619873,0.75
16,t#jc019,False,1,2,unequal,ST2_low_2_a1,P != T1?,Same,2,1,low,132,0.92,82,1.61,82,1.4,No,sure,miss,1.439103603363037,NA
17,t#jc019,False,2,2,unequal,ST1_high_3_a1,P != T1?,Same,1,1,high,70,1.4,96,1.12,70,1.8,No,sure,cr,0.713798999786377,NA
18,t#jc019,False,3,2,unequal,ST2_low_6_a2,P != T2?,Same,2,2,low,154,0.77,96,1.27,96,1.08,No,sure,cr,1.1739223003387451,NA
19,t#jc019,False,4,2,unequal,DT1_high_1_a2,P != T1?,Different,1,2,high,82,1.25,112,0.93,70,1.45,No,unsure,cr,1.0974819660186768,NA
20,t#jc019,False,5,2,unequal,ST1_high_3_a1,P != T2?,Same,1,1,high,70,1.63,96,1.21,70,1.8,Yes,sure,hit,1.0514659881591797,NA
21,t#jc019,False,6,2,unequal,ST2_high_3_a2,P != T1?,Same,2,2,high,70,1.78,96,1.29,96,1.23,Yes,sure,hit,2.3789680004119873,NA
22,t#jc019,False,7,2,unequal,ST1_high_4_a1,P != T1?,Same,1,1,high,96,1.29,70,1.59,96,1.26,No,sure,cr,1.2735745906829834,NA
23,t#jc019,False,8,2,unequal,ST2_high_3_a2,P != T2?,Same,2,2,high,70,1.4,96,1.39,96,1.27,No,sure,cr,1.8665645122528076,NA
24,t#jc019,False,9,2,unequal,ST1_high_6_a1,P != T2?,Same,1,1,high,132,1.05,96,1.28,132,0.97,Yes,sure,hit,1.150460958480835,NA
25,t#jc019,False,10,2,unequal,ST1_low_2_a2,P != T2?,Same,1,2,low,132,0.92,82,1.34,132,1.03,Yes,sure,hit,1.066620111465454,NA
26,t#jc019,False,11,2,unequal,ST2_low_6_a1,P != T1?,Same,2,1,low,154,0.9,96,1.31,96,1.26,Yes,sure,hit,1.1285743713378906,NA
